Date,Stock,Open,High,Low,Close,Volume
2020-01-21,GOOGL,73.84481048583984,74.22493276033909,73.24497990845329,73.682891350434,48930000
2020-01-21,MSFT,158.93612670898438,160.5493545898603,158.86929972428416,159.10794255718054,29517200
2020-01-21,TSLA,36.47999954223633,36.571998596191406,35.227333068847656,35.349998474121094,267052500
2020-01-22,AAPL,76.91659545898438,77.4710093927943,76.82217116630478,77.12964119289799,101832400
2020-01-22,AMZN,94.37300109863281,95.125,94.16699981689453,94.80449676513672,64326000
2020-01-22,GOOGL,73.9255142211914,74.75799906007849,73.86523925075431,74.21746279473615,28458000
2020-01-22,MSFT,158.17251586914062,159.88120724024543,158.1534203582079,159.7952847238517,24138800
2020-01-22,TSLA,37.97066879272461,39.633331298828125,37.27333450317383,38.125999450683594,470535000
2020-01-23,AAPL,77.28700256347656,77.3668937772688,76.42026453610515,76.96984634011159,104472000
2020-01-23,AMZN,94.22899627685547,94.4990005493164,93.63800048828125,94.25550079345703,49692000
2020-01-23,GOOGL,73.96636199951172,74.4052768729522,73.74865298533626,74.10885083507527,26650000
2020-01-23,MSFT,159.14614868164062,159.22251614329255,157.76202303250872,158.64022699310001,19680800
2020-01-23,TSLA,38.14666748046875,38.79999923706055,37.040000915527344,37.616668701171875,294765000
2020-01-24,AAPL,77.06427001953125,78.27963174807223,76.8730054274966,77.5339532626897,146537600
2020-01-24,AMZN,93.08200073242188,94.74949645996094,92.37200164794922,94.56849670410156,75324000
2020-01-24,GOOGL,73.04370880126953,74.44014342272132,72.8947432066111,74.37139241036722,29786000
2020-01-24,MSFT,157.54244995117188,159.91933786769545,156.97925634771383,159.90024236223502,24918100
2020-01-24,TSLA,37.654666900634766,38.25733184814453,36.95066833496094,38.04199981689453,215304000
2020-01-27,AAPL,74.79817962646484,75.48090862271498,73.81281265158368,75.06691204410036,161940000
2020-01-27,AMZN,91.41699981689453,92.05000305175781,90.76699829101562,91.0,70570000
2020-01-27,GOOGL,71.32793426513672,71.56955866813779,70.71863939255725,71.31846997752507,34132000
2020-01-27,MSFT,154.9078369140625,155.95787122124548,152.92232676586377,153.82916663173845,32078100
2020-01-27,TSLA,37.201332092285156,37.62933349609375,35.95199966430664,36.132667541503906,204121500
2020-01-28,AAPL,76.91414642333984,77.08603847633346,75.58257224071698,75.68183593003438,162234000
2020-01-28,AMZN,92.6624984741211,92.90550231933594,91.5009994506836,92.0250015258789,56160000
2020-01-28,GOOGL,72.26304626464844,72.47726605072009,71.25967970809778,71.82662476293184,29724000
2020-01-28,MSFT,157.9434356689453,158.22979551880417,155.6620099495535,156.33974768169656,24899900
2020-01-28,TSLA,37.793331146240234,38.45399856567383,37.2053337097168,37.89933395385742,176827500
2020-01-29,AAPL,78.52415466308594,79.37394362780475,77.80752757594179,78.55078999397739,216229200
2020-01-29,AMZN,92.9000015258789,93.73750305175781,92.7509994506836,93.19999694824219,41760000
2020-01-29,GOOGL,72.57191467285156,72.94257262840148,72.00845893497106,72.65959425732443,21566000
2020-01-29,MSFT,160.40615844726562,161.0839104943588,158.16292458122416,160.2152470960965,34754500
2020-01-29,TSLA,38.732666015625,39.31999969482422,37.82866668701172,38.37933349609375,267022500
2020-01-30,AAPL,78.41035461425781,78.46361788035526,77.1707812088342,77.60415017442514,126743200
2020-01-30,AMZN,93.53399658203125,93.64350128173828,92.53050231933594,92.9000015258789,126548000
2020-01-30,GOOGL,72.44986724853516,72.49968208968686,71.49084223477435,71.64528116546836,27110000
2020-01-30,MSFT,164.9308624267578,166.14317230881892,163.03125990019,166.14317230881892,51597500
2020-01-30,TSLA,42.72066879272461,43.391998291015625,41.20000076293945,42.16133117675781,435085500
2020-01-31,AAPL,74.9337387084961,78.12224966790679,74.63837103116171,77.69856694811635,199588400
2020-01-31,AMZN,100.43599700927734,102.78600311279297,100.1135025024414,102.57350158691406,311346000
2020-01-31,GOOGL,71.38024139404297,73.21807678829367,71.09527131841374,73.12790379399927,43822000
2020-01-31,MSFT,162.49668884277344,164.56810707750614,161.87622324565402,164.38675074270793,36142700
2020-01-31,TSLA,43.371334075927734,43.53333282470703,42.167999267578125,42.66666793823242,235789500
2020-02-03,AAPL,74.72797393798828,75.89733539205027,73.16882040694378,73.67239450309971,173788400
2020-02-03,AMZN,100.20999908447266,102.42500305175781,100.01249694824219,100.52999877929688,117834000
2020-02-03,GOOGL,73.86223602294922,74.04657296301339,72.56743036798406,72.81851903680833,71636000
2020-02-03,MSFT,166.45816040039062,166.57270430396193,162.6589558551061,162.6875918309989,30107000
2020-02-03,TSLA,52.0,52.409332275390625,44.90133285522461,44.91266632080078,705975000
2020-02-04,AAPL,77.19499969482422,77.38626426505087,75.93121426303615,76.33794793595989,136616400
2020-02-04,AMZN,102.4834976196289,102.98999786376953,100.76850128173828,101.49400329589844,105786000
2020-02-04,GOOGL,72.00946044921875,73.10199650551328,70.84468413309284,72.46182298123878,95880000
2020-02-04,MSFT,171.93740844726562,172.43378968983822,168.30049347850374,169.0927895461623,36433300
2020-02-04,TSLA,59.137332916259766,64.59933471679688,55.59199905395508,58.86399841308594,914082000
2020-02-05,AAPL,77.8244857788086,78.62585099313237,77.21922459648295,78.32563642255818,118826800
2020-02-05,AMZN,101.99349975585938,103.5510025024414,101.5999984741211,103.5510025024414,87524000
2020-02-05,GOOGL,72.04133605957031,72.9644878939861,71.22579582422557,72.9161630186474,36376000
2020-02-05,MSFT,171.7274169921875,175.83207759357578,170.30511469661303,175.66980217702863,39186300
2020-02-05,TSLA,48.97999954223633,56.39866638183594,46.94066619873047,54.88399887084961,726357000
2020-02-06,AAPL,78.73478698730469,78.73721039613278,77.53637437960353,78.09563507421905,105425600
2020-02-06,AMZN,102.5114974975586,102.81500244140625,101.23999786376953,102.0510025024414,63660000
2020-02-06,GOOGL,73.53194427490234,73.81043759584276,72.26204969986705,72.33677576359966,37822000
2020-02-06,MSFT,175.28797912597656,175.46935005173762,171.88015168662866,172.74881529653373,27751400
2020-02-06,TSLA,49.930667877197266,53.05533218383789,45.79999923706055,46.66133117675781,598212000
2020-02-07,AAPL,77.6645736694336,78.48240085764334,77.1719355094332,78.23244174012544,117684000
2020-02-07,AMZN,103.96399688720703,104.92649841308594,101.90499877929688,102.09950256347656,101906000
2020-02-07,GOOGL,73.68836975097656,73.99426007334321,73.0058464103526,73.10448784833639,28360000
2020-02-07,MSFT,175.53610229492188,177.19706147299323,174.19015336953305,174.5433546280201,33529100
2020-02-07,TSLA,49.871334075927734,51.31666564941406,48.66666793823242,48.70333480834961,255952500
2020-02-10,AAPL,78.033447265625,78.033447265625,76.1648229834898,76.24490381310511,109348800
2020-02-10,AMZN,106.69550323486328,106.77999877929688,104.24800109863281,104.25050354003906,101124000
2020-02-10,GOOGL,75.16053771972656,75.17149956935405,73.4935839944387,73.59471884010038,38302000
2020-02-10,MSFT,180.1276092529297,180.26124865813412,174.9251983541532,175.24020864476424,35844300
2020-02-10,TSLA,51.41866683959961,54.66600036621094,50.15999984741211,53.33333206176758,370338000
2020-02-11,AAPL,77.5626449584961,78.60374012100387,77.34423530217373,78.53093937088862,94323200
2020-02-11,AMZN,107.54000091552734,109.29750061035156,106.80000305175781,107.54499816894531,114920000
2020-02-11,GOOGL,75.23027801513672,76.21770340309827,75.00061132161902,75.39019785597917,34852000
2020-02-11,MSFT,176.0611572265625,182.03676914651783,175.16385775009803,181.98903766180297,53159900
2020-02-11,TSLA,51.62533187866211,52.23400115966797,50.53333282470703,51.25266647338867,175462500
2020-02-12,AAPL,79.40458679199219,79.40943770675925,78.0140331926388,78.0140331926388,113730400
2020-02-12,AMZN,108.0,109.01249694824219,107.7645034790039,108.16000366210938,66686000
2020-02-12,GOOGL,75.65724182128906,75.74043633057408,75.16103948219266,75.51923806383654,31042000
2020-02-12,MSFT,176.3188934326172,177.40710426901245,173.58881858824256,177.1493659071914,47062900
2020-02-12,TSLA,51.15266799926758,52.650001525878906,50.891334533691406,51.858001708984375,180337500
2020-02-13,AAPL,78.83912658691406,79.16674472243865,78.47025716819051,78.67410664216737,94747600
2020-02-13,AMZN,107.49349975585938,108.51399993896484,107.0999984741211,107.24949645996094,60636000
2020-02-13,GOOGL,75.39618682861328,76.02191687395778,74.92837735428414,75.22729680616945,22914000
2020-02-13,MSFT,175.3643341064453,177.76984376399173,174.5624829883249,174.76294940925624,35295800
2020-02-13,TSLA,53.599998474121094,54.53333282470703,49.0,49.45600128173828,394339500
2020-02-14,AAPL,78.8585433959961,79.10850246780329,78.34891601878451,78.80757547409223,80113600
2020-02-14,AMZN,106.74349975585938,107.9520034790039,106.29450225830078,107.78399658203125,52124000
2020-02-14,GOOGL,75.66221618652344,75.72797967828164,75.00559231326048,75.45297562350825,23198000
2020-02-14,MSFT,176.9298553466797,176.98712731330275,174.3525003237858,174.92524912123042,23149500
2020-02-14,TSLA,53.33533477783203,54.198001861572266,52.366668701171875,52.4813346862793,235405500
2020-02-18,AAPL,77.41460418701172,77.5966134445047,76.34923977828454,76.5312490357775,152531200
2020-02-18,AMZN,107.78350067138672,108.30349731445312,106.20549774169922,106.2509994506836,58912000
2020-02-18,GOOGL,75.69759368896484,76.25158520613671,75.27761496690005,75.4435174707526,25642000
2020-02-18,MSFT,178.7244110107422,179.17306076378034,177.0730064574597,177.17800990105596,27792200
2020-02-18,TSLA,57.22666549682617,57.33333206176758,55.490665435791016,56.106666564941406,245725500
2020-02-19,AAPL,78.53578186035156,78.76632988761132,77.65728500864738,77.65728500864738,93984000
2020-02-19,AMZN,108.51100158691406,109.25499725341797,108.05599975585938,108.38999938964844,51224000
2020-02-19,GOOGL,75.96810913085938,76.2605518097851,75.77431549389932,76.08418918563441,22746000
2020-02-19,MSFT,179.2604522705078,180.12190738571533,178.48513974574303,180.00705059845833,29997500
2020-02-19,TSLA,61.16133117675781,62.98533248901367,60.06800079345703,61.56666564941406,381345000
2020-02-20,AAPL,77.73009490966797,78.78575023333428,77.22289659591061,78.29554123010857,100566000
2020-02-20,AMZN,107.65499877929688,108.8395004272461,106.37249755859375,108.65350341796875,62626000
2020-02-20,GOOGL,75.57553100585938,76.07770834757048,74.94132496189518,75.67616412195946,25962000
2020-02-20,MSFT,176.52291870117188,179.2317365523129,173.3450925691192,178.94457998121786,36862400
2020-02-20,TSLA,59.96066665649414,60.79999923706055,57.3293342590332,60.79666519165039,264523500
2020-02-21,AAPL,75.97067260742188,77.76650347779221,75.3518440007245,77.32239667498202,129554000
2020-02-21,AMZN,104.79850006103516,107.22750091552734,104.4000015258789,107.10749816894531,92926000
2020-02-21,GOOGL,73.90508270263672,75.27462206552566,73.6574832677561,74.95726817378268,42520000
2020-02-21,MSFT,170.94253540039062,175.6422861817176,169.659919486155,175.3264154675454,48572600
2020-02-21,TSLA,60.06666564941406,60.87066650390625,58.6966667175293,60.46533203125,214722000
2020-02-24,AAPL,72.3620376586914,73.8181119648714,70.19006459555902,72.13877707909086,222195200
2020-02-24,AMZN,100.4645004272461,101.96499633789062,99.39849853515625,100.15899658203125,130940000
2020-02-24,GOOGL,70.736572265625,71.55959279941615,70.08543687850549,70.89549627943762,49560000
2020-02-24,MSFT,163.57225036621094,167.07552754742713,156.2402587850784,160.58585780799982,68311100
2020-02-24,TSLA,55.58599853515625,57.56666564941406,54.813331604003906,55.93333435058594,227883000
2020-02-25,AAPL,69.91098022460938,73.41769559790279,69.4377605020185,73.03426594239946,230673600
2020-02-25,AMZN,98.63700103759766,101.7300033569336,97.9209976196289,101.32099914550781,124382000
2020-02-25,GOOGL,69.06563568115234,71.58300697779833,68.77170303202607,71.29156773137504,51580000
2020-02-25,MSFT,160.87301635742188,167.35310504591126,160.47098848757176,166.74051131834014,68073300
2020-02-25,TSLA,53.32733154296875,57.106666564941406,52.46666717529297,56.599998474121094,259357500
2020-02-26,AAPL,71.02001953125,72.28923357582319,69.5275449173606,69.53482499231708,198054800
2020-02-26,AMZN,98.97949981689453,100.7334976196289,98.02249908447266,98.51399993896484,104492000
2020-02-26,GOOGL,69.27237701416016,70.42819069892191,68.57889184403786,69.49706450646832,49776000
2020-02-26,MSFT,162.8831024169922,165.8407811816889,161.00704028883158,162.44280838105968,56206100
2020-02-26,TSLA,51.91999816894531,54.22066879272461,51.740665435791016,52.16666793823242,211282500
2020-02-27,AAPL,66.3775634765625,69.40620033933959,66.24166381662789,68.21707461192374,320605600
2020-02-27,AMZN,94.21499633789062,98.75,94.13800048828125,96.71900177001953,162880000
2020-02-27,GOOGL,65.51001739501953,68.2226873655206,65.4746460468317,67.7115398365822,62290000
2020-02-27,MSFT,151.4065399169922,159.8775783821667,151.2151070725782,156.3264531113094,93174900
2020-02-27,TSLA,45.266666412353516,49.31800079345703,44.599998474121094,48.66666793823242,364158000
2020-02-28,AAPL,66.33872985839844,67.56426328843753,62.21561589566721,62.43160376696,426510000
2020-02-28,AMZN,94.1875,94.48799896240234,90.55650329589844,90.73149871826172,189620000
2020-02-28,GOOGL,66.72063446044922,66.88005259105421,63.18146225933805,63.48536091019855,80198000
2020-02-28,MSFT,155.07252502441406,156.69974059416424,145.49117093338563,145.88361772869663,97012700
2020-02-28,TSLA,44.53266525268555,46.03466796875,40.768001556396484,41.97999954223633,363343500
2020-03-02,AAPL,72.51490020751953,73.15314706398571,67.39680177602645,68.50341725278311,341397200
2020-03-02,AMZN,97.69750213623047,97.72550201416016,93.5,95.32450103759766,135234000
2020-03-02,GOOGL,69.06563568115234,69.1229231286208,66.02067405586332,67.32544584408515,55430000
2020-03-02,MSFT,165.3909149169922,165.51535283207693,155.35968539530575,158.2312217343884,71030800
2020-03-02,TSLA,49.574668884277344,49.5793342590332,45.77799987792969,47.41733169555664,302925000
2020-03-03,AAPL,70.21189880371094,73.77442519005979,69.3576638774749,73.69434436871329,319475600
2020-03-03,AMZN,95.44950103759766,99.81649780273438,94.40450286865234,98.76850128173828,150690000
2020-03-03,GOOGL,66.6444091796875,70.15518082920593,66.22193708069483,69.63158149075487,56602000
2020-03-03,MSFT,157.46543884277344,167.50624714378853,155.31178709378187,166.35763579873682,71677000
2020-03-03,TSLA,49.70066833496094,53.798667907714844,47.740665435791016,53.66666793823242,386760000
2020-03-04,AAPL,73.4686508178711,73.62881987433597,71.13650877871662,71.93977581539738,219178400
2020-03-04,AMZN,98.79149627685547,98.9000015258789,96.0999984741211,97.32849884033203,95458000
2020-03-04,GOOGL,68.83048248291016,68.88926748762059,66.6085339749811,67.70256753542472,47598000
2020-03-04,MSFT,163.2468719482422,163.39044294779808,158.52797215581955,161.27508565891924,49814400
2020-03-04,TSLA,49.96666717529297,51.10133361816406,48.31533432006836,50.930667877197266,225735000
2020-03-05,AAPL,71.08554077148438,72.69449642985231,70.71909308665877,71.71650028960082,187572800
2020-03-05,AMZN,96.20149993896484,98.03600311279297,95.5,96.6500015258789,94964000
2020-03-05,GOOGL,65.50055694580078,67.4370414491301,64.84692814514692,67.03449374191095,54380000
2020-03-05,MSFT,159.1501007080078,163.55311380346967,158.5949353296999,158.93952023329146,47817300
2020-03-05,TSLA,48.30266571044922,49.71666717529297,47.871334075927734,48.2513313293457,162790500
2020-03-06,AAPL,70.14151763916016,70.5759151634938,68.24862422437134,68.43548440571074,226176800
2020-03-06,AMZN,95.05449676513672,95.54350280761719,93.4749984741211,93.75,105472000
2020-03-06,GOOGL,64.55299377441406,64.90222218354712,62.63345001724397,63.26815022542305,64640000
2020-03-06,MSFT,154.65135192871094,156.1254005321975,149.31986016728098,155.64681123678955,72821100
2020-03-06,TSLA,46.89866638183594,47.133331298828125,45.61800003051758,46.0,189943500
2020-03-09,AAPL,64.5938720703125,67.48660157527603,63.82457638904733,64.00658563730508,286744800
2020-03-09,AMZN,90.03050231933594,93.13849639892578,88.06449890136719,88.69300079345703,156264000
2020-03-09,GOOGL,60.56993103027344,62.4102598340368,59.68563589792192,60.03038682352592,69252000
2020-03-09,MSFT,144.17025756835938,150.99494667832099,143.57681142154135,144.53399016435162,70419300
2020-03-09,TSLA,40.53333282470703,44.20000076293945,40.33333206176758,40.35933303833008,256105500
2020-03-10,AAPL,69.24604034423828,69.5129887846972,65.37045555760074,67.25607654604191,285290000
2020-03-10,AMZN,94.59100341796875,94.7135009765625,90.90850067138672,93.54399871826172,142666000
2020-03-10,GOOGL,63.52820587158203,63.56208346017073,60.5061600095972,62.49296104143068,54872000
2020-03-10,MSFT,154.02919006347656,154.13448030155593,146.04632344854542,151.38738218810445,65354400
2020-03-10,TSLA,43.02199935913086,44.53333282470703,40.53333282470703,43.96200180053711,233916000
2020-03-11,AAPL,66.84109497070312,68.24620887014642,65.97472890691317,67.31675128375106,255598800
2020-03-11,AMZN,91.04299926757812,93.56600189208984,90.07499694824219,92.89250183105469,112496000
2020-03-11,GOOGL,60.32630920410156,62.61949838943698,59.34187890099212,62.18806372644597,54732000
2020-03-11,MSFT,147.0513458251953,150.94705494253753,144.67753249700462,150.4014707619274,56371600
2020-03-11,TSLA,42.28200149536133,43.571998596191406,40.866668701171875,42.68000030517578,199837500
2020-03-12,AAPL,60.2402229309082,65.52334718322183,60.18440778310747,62.11128014089965,418474000
2020-03-12,AMZN,83.83049774169922,88.25,83.75,86.0989990234375,226924000
2020-03-12,GOOGL,55.37675476074219,59.22281313910036,55.22331167410478,55.92825665674984,94326000
2020-03-12,MSFT,133.1052703857422,146.89821923788367,132.64582868992906,139.07807085286538,93226400
2020-03-12,TSLA,37.369998931884766,39.633331298828125,36.41666793823242,38.72600173950195,283636500
2020-03-13,AAPL,67.45750427246094,67.93073144161406,61.38567264424702,64.28326515957993,370732000
2020-03-13,AMZN,89.25,89.31549835205078,84.03099822998047,87.75,176194000
2020-03-13,GOOGL,60.494205474853516,60.500682240290445,55.413620095234876,58.537298689662194,79400000
2020-03-13,MSFT,152.0286865234375,154.97679851403672,134.70374714006678,141.1838506811791,92727400
2020-03-13,TSLA,36.44133377075195,40.50466537475586,33.46666717529297,39.66666793823242,339604500
2020-03-16,AAPL,58.779296875,62.873287737827965,58.242974521961955,58.71619794935518,322423600
2020-03-16,AMZN,84.4574966430664,87.97250366210938,81.30149841308594,82.07550048828125,178346000
2020-03-16,GOOGL,53.45621871948242,57.06662772504203,53.161286436824646,54.28371671880484,96520000
2020-03-16,MSFT,129.62112426757812,142.95462976122505,129.21911100819898,134.00500400850265,87905900
2020-03-16,TSLA,29.67133331298828,32.9913330078125,29.47800064086914,31.299999237060547,307342500
2020-03-17,AAPL,61.36381530761719,62.516536915107906,57.854675154192996,60.06548110830406,324056000
2020-03-17,AMZN,90.39199829101562,92.88899993896484,84.46199798583984,88.77349853515625,218342000
2020-03-17,GOOGL,55.701080322265625,56.09664573448183,52.265536316051694,54.33503393484652,83194000
2020-03-17,MSFT,140.293701171875,141.18387042907835,129.21913564695305,134.00502955980318,81059800
2020-03-17,TSLA,28.68000030517578,31.456666946411133,26.399999618530273,29.333999633789062,359919000
2020-03-18,AAPL,59.86163330078125,60.66975488014331,57.54404792376218,58.18714954728448,300233600
2020-03-18,AMZN,91.5,92.08300018310547,87.25,87.5,192904000
2020-03-18,GOOGL,54.36243438720703,55.04994075985991,51.66271785644401,52.80557808968981,93044000
2020-03-18,MSFT,134.3878936767578,139.7481006393259,129.2382818177403,132.09067046730803,81593200
2020-03-18,TSLA,24.08133316040039,26.99066734313965,23.367332458496094,25.933332443237305,356793000
2020-03-19,AAPL,59.40296936035156,61.35896164078844,58.876356338925326,60.036361741511776,271857200
2020-03-19,AMZN,94.04650115966797,97.25,91.63249969482422,93.0,207998000
2020-03-19,GOOGL,55.38273239135742,57.42233951228538,52.58686790234642,54.2144668514263,74064000
2020-03-19,MSFT,136.59898376464844,143.72038128798528,133.04784422970064,136.65641215191422,85922700
2020-03-19,TSLA,28.50933265686035,30.133333206176758,23.8973331451416,24.979999542236328,452932500
2020-03-20,AAPL,55.63174057006836,61.11385881136198,55.330817248448476,59.98539913252844,401693200
2020-03-20,AMZN,92.30449676513672,97.8499984741211,91.0364990234375,96.31549835205078,196358000
2020-03-20,GOOGL,53.21758270263672,56.71839227547209,52.91318612762283,56.34075959872419,82878000
2020-03-20,MSFT,131.46847534179688,140.8009658960125,130.0422740914704,139.7480636836393,84866200
2020-03-20,TSLA,28.50200080871582,31.799999237060547,28.38599967956543,29.213333129882812,424282500
2020-03-23,AAPL,54.44989013671875,55.45215566699075,51.59598621533572,55.35023092369006,336752800
2020-03-23,AMZN,95.1415023803711,95.97000122070312,90.5999984741211,91.38749694824219,156170000
2020-03-23,GOOGL,52.5161247253418,53.152816591676384,50.2612982120029,52.62771969397402,83672000
2020-03-23,MSFT,130.1571502685547,134.55061142383002,126.84532027961379,131.14304312122096,78975200
2020-03-23,TSLA,28.952667236328125,29.46666717529297,27.366666793823242,28.906667709350586,246817500
2020-03-24,AAPL,59.912593841552734,60.10916324280381,56.85969151927787,57.359609676283746,287531200
2020-03-24,AMZN,97.00499725341797,97.75,95.01699829101562,97.57499694824219,142942000
2020-03-24,GOOGL,56.296417236328125,56.46181800133061,54.12528703643385,54.99961989733677,72468000
2020-03-24,MSFT,141.98788452148438,143.1939390281192,135.22063872307237,137.59443780402628,82516700
2020-03-24,TSLA,33.66666793823242,34.24599838256836,31.600000381469727,31.81999969482422,343428000
2020-03-25,AAPL,59.58255386352539,62.67185674280047,59.286485163699844,60.85176409780143,303602000
2020-03-25,AMZN,94.29199981689453,97.51300048828125,94.28900146484375,96.03450012207031,129582000
2020-03-25,GOOGL,54.88204574584961,57.1014970074779,53.95490673143392,56.025897922286106,90324000
2020-03-25,MSFT,140.6287078857422,147.72140631630424,138.25490854547172,142.53349896031997,75638200
2020-03-25,TSLA,35.95000076293945,37.133331298828125,34.07400131225586,36.349998474121094,318340500
2020-03-26,AAPL,62.717952728271484,62.77619331035084,59.7863903670256,59.825219890403275,252087200
2020-03-26,AMZN,97.77449798583984,97.82450103759766,94.4645004272461,95.0999984741211,124426000
